"Date","Price","Open","High","Low","Vol.","Change %"
"05/10/2023","2,464.35","2,463.39","2,469.36","2,445.46","","-0.05%"
"04/10/2023","2,465.53","2,454.23","2,470.10","2,443.05","","0.67%"
"03/10/2023","2,449.10","2,469.17","2,476.18","2,440.64","","-1.26%"
"02/10/2023","2,480.35","2,474.70","2,486.37","2,464.68","","0.05%"
"29/09/2023","2,479.18","2,498.73","2,500.96","2,471.70","","-0.16%"
"28/09/2023","2,483.20","2,466.60","2,491.77","2,465.30","","0.54%"
"27/09/2023","2,469.75","2,477.43","2,478.96","2,451.42","","0.00%"
"26/09/2023","2,469.63","2,486.93","2,488.95","2,465.23","","-1.24%"
"25/09/2023","2,500.56","2,486.37","2,500.65","2,483.71","","0.44%"
"22/09/2023","2,489.63","2,498.09","2,507.88","2,488.62","","-0.17%"
"21/09/2023","2,493.80","2,512.80","2,513.87","2,493.31","","-1.19%"
"20/09/2023","2,523.80","2,539.59","2,541.79","2,523.37","","-0.51%"
"19/09/2023","2,536.80","2,536.42","2,538.31","2,527.88","","-0.07%"
"18/09/2023","2,538.59","2,536.54","2,542.16","2,534.91","","0.09%"
"15/09/2023","2,536.32","2,541.39","2,541.85","2,535.31","","-0.16%"
"14/09/2023","2,540.42","2,540.38","2,540.45","2,540.38","","0.02%"
"13/09/2023","2,539.98","2,539.70","2,539.98","2,539.70","","0.04%"
"12/09/2023","2,539.00","2,538.96","2,539.22","2,538.78","","0.01%"
"11/09/2023","2,538.84","2,538.51","2,538.84","2,538.22","","0.09%"
"08/09/2023","2,536.45","2,535.57","2,536.96","2,535.57","","0.07%"
"07/09/2023","2,534.67","2,531.81","2,534.91","2,531.20","","0.01%"
"06/09/2023","2,534.30","2,534.68","2,534.91","2,531.35","","-0.02%"
"05/09/2023","2,534.71","2,534.71","2,535.18","2,534.24","","0.05%"
"01/09/2023","2,533.33","2,533.44","2,533.62","2,532.80","","0.05%"
"31/08/2023","2,532.05","2,531.90","2,532.48","2,531.55","","0.04%"
"30/08/2023","2,531.15","2,529.86","2,531.20","2,529.34","","0.09%"
"29/08/2023","2,528.85","2,522.46","2,528.90","2,522.19","","0.29%"
"28/08/2023","2,521.64","2,519.05","2,522.67","2,517.97","","0.30%"
"25/08/2023","2,514.01","2,509.70","2,516.26","2,500.74","","0.36%"
"24/08/2023","2,504.92","2,518.51","2,519.30","2,504.39","","-0.41%"
"23/08/2023","2,515.22","2,508.83","2,516.07","2,508.10","","0.42%"
"22/08/2023","2,504.72","2,509.27","2,509.27","2,502.77","","-0.02%"
"21/08/2023","2,505.14","2,500.50","2,507.70","2,495.60","","0.37%"
"18/08/2023","2,496.02","2,495.11","2,498.85","2,491.15","","-0.73%"
"17/08/2023","2,514.50","2,543.07","2,543.07","2,511.05","","-0.77%"
"16/08/2023","2,533.92","2,551.35","2,560.27","2,533.20","","-0.75%"
"15/08/2023","2,553.10","2,571.86","2,572.61","2,549.51","","-1.04%"
"14/08/2023","2,579.91","2,562.28","2,579.91","2,560.35","","0.58%"
"11/08/2023","2,565.04","2,554.94","2,569.55","2,552.90","","-0.01%"
"10/08/2023","2,565.38","2,575.94","2,587.85","2,558.36","","0.06%"
"09/08/2023","2,563.88","2,576.54","2,577.46","2,559.48","","-0.46%"
"08/08/2023","2,575.82","2,572.54","2,577.49","2,559.85","","-0.25%"
"07/08/2023","2,582.15","2,575.50","2,582.55","2,570.53","","0.72%"
"04/08/2023","2,563.79","2,578.40","2,586.14","2,561.37","","-0.21%"
"03/08/2023","2,569.08","2,566.90","2,577.37","2,563.50","","-0.18%"
"02/08/2023","2,573.66","2,582.69","2,582.89","2,570.58","","-0.66%"
"01/08/2023","2,590.63","2,589.45","2,591.69","2,588.12","","-0.09%"
"31/07/2023","2,592.87","2,590.63","2,592.87","2,588.93","","0.17%"
"28/07/2023","2,588.55","2,586.94","2,589.39","2,584.24","","0.45%"
"27/07/2023","2,576.87","2,590.62","2,591.49","2,574.03","","-0.30%"
"26/07/2023","2,584.70","2,581.25","2,586.19","2,579.46","","0.12%"
"25/07/2023","2,581.59","2,578.77","2,583.95","2,578.77","","0.10%"
"24/07/2023","2,579.06","2,577.51","2,580.67","2,574.89","","0.26%"
"21/07/2023","2,572.36","2,575.92","2,576.87","2,572.36","","-0.11%"
"20/07/2023","2,575.25","2,575.28","2,575.32","2,575.18","","0.02%"
"19/07/2023","2,574.82","2,574.82","2,574.88","2,574.76","","0.02%"
"18/07/2023","2,574.31","2,573.94","2,574.37","2,573.94","","0.03%"
"17/07/2023","2,573.62","2,572.73","2,573.69","2,572.69","","0.09%"
"14/07/2023","2,571.35","2,571.17","2,571.61","2,570.88","","0.05%"
"13/07/2023","2,570.16","2,568.56","2,570.45","2,568.56","","0.16%"
"12/07/2023","2,565.96","2,565.11","2,567.23","2,564.18","","0.33%"
"11/07/2023","2,557.47","2,551.57","2,557.47","2,548.32","","0.34%"
"10/07/2023","2,548.70","2,544.78","2,548.70","2,541.00","","0.19%"
"07/07/2023","2,543.93","2,541.46","2,553.96","2,541.46","","-0.01%"
"06/07/2023","2,544.23","2,542.57","2,545.54","2,533.13","","-0.35%"
"05/07/2023","2,553.28","2,550.11","2,554.42","2,550.00","","-0.02%"
"03/07/2023","2,553.85","2,550.71","2,554.05","2,550.68","","0.06%"
"30/06/2023","2,552.28","2,545.21","2,553.06","2,545.21","","0.62%"
"29/06/2023","2,536.62","2,527.66","2,536.62","2,526.76","","0.25%"
"28/06/2023","2,530.29","2,524.79","2,533.05","2,522.44","","0.06%"
"27/06/2023","2,528.87","2,513.44","2,530.33","2,511.05","","0.80%"
"26/06/2023","2,508.68","2,514.43","2,521.35","2,507.98","","-0.24%"
"23/06/2023","2,514.81","2,512.08","2,521.64","2,511.21","","-0.43%"
"22/06/2023","2,525.64","2,514.33","2,526.04","2,513.86","","0.27%"
"21/06/2023","2,518.96","2,519.19","2,525.41","2,514.92","","-0.19%"
"20/06/2023","2,523.82","2,522.78","2,526.32","2,515.16","","-0.14%"
"16/06/2023","2,527.32","2,531.07","2,533.22","2,526.16","","-0.08%"
"15/06/2023","2,529.27","2,529.24","2,529.34","2,529.21","","0.02%"
"14/06/2023","2,528.77","2,528.45","2,528.79","2,528.32","","0.03%"
"13/06/2023","2,527.97","2,527.85","2,528.06","2,527.72","","0.04%"
"12/06/2023","2,526.87","2,526.19","2,526.87","2,526.01","","0.09%"
"09/06/2023","2,524.71","2,524.23","2,525.37","2,523.78","","0.06%"
"08/06/2023","2,523.24","2,520.47","2,523.36","2,519.75","","0.11%"
"07/06/2023","2,520.50","2,521.43","2,522.03","2,519.38","","0.01%"
"06/06/2023","2,520.37","2,517.49","2,520.71","2,517.10","","0.10%"
"05/06/2023","2,517.91","2,518.06","2,519.68","2,516.43","","0.06%"
"02/06/2023","2,516.37","2,511.10","2,517.06","2,510.05","","0.47%"
"01/06/2023","2,504.48","2,491.40","2,506.65","2,488.30","","0.55%"
"31/05/2023","2,490.67","2,490.46","2,494.88","2,483.57","","-0.17%"
"30/05/2023","2,494.85","2,499.61","2,500.12","2,489.83","","0.20%"
"26/05/2023","2,489.91","2,475.17","2,491.06","2,474.99","","0.74%"
"25/05/2023","2,471.68","2,468.13","2,475.83","2,462.84","","0.59%"
"24/05/2023","2,457.30","2,461.03","2,464.19","2,450.90","","-0.49%"
"23/05/2023","2,469.36","2,478.66","2,482.69","2,466.66","","-0.61%"
"22/05/2023","2,484.58","2,484.79","2,488.46","2,479.26","","0.09%"
"19/05/2023","2,482.35","2,481.93","2,483.38","2,478.26","","0.08%"
"18/05/2023","2,480.42","2,479.10","2,480.45","2,478.92","","0.06%"
"17/05/2023","2,478.83","2,474.22","2,478.89","2,470.24","","0.45%"
"16/05/2023","2,467.74","2,471.18","2,473.08","2,467.59","","-0.23%"
"15/05/2023","2,473.54","2,468.96","2,473.54","2,464.29","","0.30%"
"12/05/2023","2,466.03","2,468.72","2,469.56","2,456.84","","0.03%"
"11/05/2023","2,465.23","2,461.43","2,465.53","2,456.10","","0.03%"
"10/05/2023","2,464.61","2,465.42","2,466.48","2,451.10","","0.31%"
"09/05/2023","2,457.05","2,456.06","2,459.61","2,455.36","","-0.15%"
"08/05/2023","2,460.86","2,458.48","2,461.46","2,455.64","","0.21%"
"05/05/2023","2,455.70","2,443.47","2,458.15","2,443.47","","1.15%"
"04/05/2023","2,427.86","2,434.25","2,435.13","2,420.41","","-0.41%"
"03/05/2023","2,437.85","2,447.34","2,454.40","2,437.22","","-0.29%"
"02/05/2023","2,445.00","2,455.22","2,455.22","2,434.21","","-0.50%"
"01/05/2023","2,457.31","2,456.29","2,460.66","2,456.29","","0.09%"
"28/04/2023","2,455.20","2,445.47","2,455.20","2,445.29","","0.40%"
"27/04/2023","2,445.48","2,428.93","2,445.93","2,428.75","","1.08%"
"26/04/2023","2,419.26","2,427.01","2,431.56","2,416.25","","-0.13%"
"25/04/2023","2,422.32","2,438.29","2,439.59","2,422.14","","-0.86%"
"24/04/2023","2,443.43","2,441.59","2,443.64","2,437.01","","0.16%"
"21/04/2023","2,439.60","2,438.00","2,440.66","2,436.86","","0.11%"
"20/04/2023","2,436.88","2,436.85","2,436.90","2,436.82","","0.02%"
"19/04/2023","2,436.46","2,436.41","2,436.46","2,436.36","","0.02%"
"18/04/2023","2,436.06","2,436.09","2,436.11","2,436.03","","0.01%"
"17/04/2023","2,435.71","2,435.62","2,435.77","2,435.55","","0.05%"
"14/04/2023","2,434.54","2,434.30","2,434.57","2,434.18","","0.03%"
"13/04/2023","2,433.84","2,433.21","2,433.84","2,433.07","","0.07%"
"12/04/2023","2,432.16","2,432.64","2,433.07","2,431.60","","0.02%"
"11/04/2023","2,431.59","2,431.46","2,432.20","2,431.34","","0.03%"
"10/04/2023","2,430.96","2,428.41","2,430.96","2,428.13","","0.11%"
"06/04/2023","2,428.32","2,425.17","2,428.32","2,424.30","","0.10%"
"05/04/2023","2,425.98","2,424.73","2,426.13","2,423.36","","0.03%"
"04/04/2023","2,425.32","2,426.40","2,426.75","2,422.83","","-0.02%"
"03/04/2023","2,425.74","2,422.85","2,425.84","2,422.54","","0.19%"
"31/03/2023","2,421.18","2,417.38","2,421.77","2,417.32","","0.26%"
"30/03/2023","2,414.98","2,414.82","2,415.23","2,410.93","","0.17%"
"29/03/2023","2,410.93","2,408.44","2,410.96","2,406.63","","0.48%"
"28/03/2023","2,399.40","2,396.97","2,400.18","2,392.27","","0.06%"
"27/03/2023","2,398.03","2,399.15","2,401.20","2,394.10","","0.30%"
"24/03/2023","2,390.91","2,378.05","2,390.91","2,369.78","","0.41%"
"23/03/2023","2,381.19","2,391.34","2,398.93","2,372.57","","0.05%"
"22/03/2023","2,379.94","2,395.04","2,403.38","2,379.94","","-0.60%"
"21/03/2023","2,394.22","2,389.52","2,395.41","2,385.66","","0.68%"
"20/03/2023","2,378.03","2,368.44","2,379.31","2,365.11","","0.62%"
"17/03/2023","2,363.44","2,363.69","2,371.29","2,358.62","","-0.06%"
"16/03/2023","2,364.80","2,309.85","2,367.16","2,307.85","","1.65%"
"15/03/2023","2,326.41","2,306.04","2,326.41","2,292.13","","-0.54%"
"14/03/2023","2,339.11","2,334.06","2,349.65","2,313.01","","1.65%"
"13/03/2023","2,301.17","2,281.19","2,328.85","2,273.90","","-0.09%"
"10/03/2023","2,303.29","2,328.58","2,343.66","2,293.67","","-1.31%"
"09/03/2023","2,333.88","2,373.35","2,380.31","2,327.49","","-1.54%"
"08/03/2023","2,370.41","2,368.29","2,372.95","2,359.57","","0.19%"
"07/03/2023","2,365.97","2,386.51","2,387.86","2,362.89","","-0.89%"
"06/03/2023","2,387.24","2,387.63","2,394.29","2,385.81","","0.14%"
"03/03/2023","2,383.87","2,365.36","2,384.20","2,365.24","","1.06%"
"02/03/2023","2,358.80","2,336.49","2,362.08","2,333.89","","0.58%"
"01/03/2023","2,345.10","2,346.80","2,353.43","2,338.38","","-0.24%"
"28/02/2023","2,350.82","2,352.97","2,362.97","2,350.49","","-0.18%"
"27/02/2023","2,355.10","2,361.25","2,367.19","2,351.04","","0.36%"
"24/02/2023","2,346.74","2,342.29","2,349.76","2,333.87","","-0.61%"
"23/02/2023","2,361.24","2,362.82","2,365.27","2,343.92","","0.40%"
"22/02/2023","2,351.75","2,353.27","2,360.32","2,345.84","","0.03%"
"21/02/2023","2,351.02","2,364.93","2,366.39","2,348.96","","-0.95%"
"17/02/2023","2,373.58","2,366.26","2,373.99","2,363.81","","0.33%"
"16/02/2023","2,365.83","2,366.09","2,366.12","2,365.69","","0.00%"
"15/02/2023","2,365.78","2,365.68","2,365.81","2,365.66","","0.02%"
"14/02/2023","2,365.30","2,364.72","2,365.37","2,364.47","","0.05%"
"13/02/2023","2,364.18","2,362.33","2,364.18","2,362.21","","0.14%"
"10/02/2023","2,360.97","2,358.49","2,361.12","2,357.04","","0.11%"
"09/02/2023","2,358.43","2,362.30","2,362.45","2,357.19","","-0.09%"
"08/02/2023","2,360.63","2,361.54","2,361.93","2,359.79","","-0.04%"
"07/02/2023","2,361.57","2,358.00","2,361.87","2,357.82","","0.13%"
"06/02/2023","2,358.45","2,358.18","2,358.82","2,356.91","","0.02%"
"03/02/2023","2,358.03","2,357.63","2,359.14","2,356.76","","-0.01%"
"02/02/2023","2,358.36","2,358.36","2,358.99","2,356.48","","0.13%"
"01/02/2023","2,355.39","2,348.47","2,357.03","2,346.02","","0.25%"
"31/01/2023","2,349.59","2,342.52","2,349.59","2,341.58","","0.36%"
"30/01/2023","2,341.06","2,345.24","2,346.99","2,340.25","","-0.29%"
"27/01/2023","2,347.77","2,344.78","2,349.52","2,344.75","","0.11%"
"26/01/2023","2,345.17","2,343.05","2,345.20","2,337.83","","0.28%"
"25/01/2023","2,338.52","2,327.94","2,338.76","2,321.93","","0.07%"
"24/01/2023","2,336.86","2,332.26","2,338.88","2,330.42","","0.02%"
"23/01/2023","2,336.31","2,327.73","2,338.73","2,326.91","","0.45%"
"20/01/2023","2,325.79","2,317.63","2,326.00","2,316.33","","0.37%"
"19/01/2023","2,317.33","2,316.39","2,317.49","2,315.66","","0.03%"
"18/01/2023","2,316.63","2,317.20","2,317.29","2,316.47","","0.00%"
"17/01/2023","2,316.69","2,316.37","2,316.78","2,316.27","","0.08%"
"13/01/2023","2,314.95","2,312.73","2,315.11","2,312.34","","0.06%"
"12/01/2023","2,313.46","2,311.77","2,313.76","2,308.67","","0.29%"
"11/01/2023","2,306.74","2,303.61","2,306.77","2,301.92","","0.24%"
"10/01/2023","2,301.17","2,292.49","2,301.17","2,290.83","","0.32%"
"09/01/2023","2,293.91","2,297.44","2,303.13","2,293.04","","0.08%"
"06/01/2023","2,292.18","2,275.18","2,294.08","2,266.55","","1.23%"
"05/01/2023","2,264.42","2,270.72","2,271.62","2,261.19","","-0.57%"
"04/01/2023","2,277.33","2,272.56","2,281.24","2,264.76","","0.49%"
"03/01/2023","2,266.15","2,273.26","2,279.68","2,254.72","","-0.08%"
"30/12/2022","2,267.98","2,261.50","2,267.98","2,253.93","","-0.05%"
"29/12/2022","2,269.07","2,256.68","2,271.09","2,255.65","","1.01%"
"28/12/2022","2,246.37","2,261.27","2,267.66","2,245.98","","-0.68%"
"27/12/2022","2,261.72","2,263.56","2,265.94","2,253.95","","-0.06%"
"23/12/2022","2,262.98","2,252.79","2,263.55","2,244.83","","0.38%"
"22/12/2022","2,254.42","2,263.29","2,263.29","2,230.79","","-0.73%"
"21/12/2022","2,270.98","2,262.87","2,273.00","2,261.30","","0.80%"
"20/12/2022","2,252.96","2,246.57","2,257.18","2,242.68","","0.15%"
"19/12/2022","2,249.59","2,256.13","2,259.11","2,243.77","","-0.24%"
"16/12/2022","2,255.09","2,248.76","2,259.58","2,247.83","","-0.47%"
"15/12/2022","2,265.72","2,283.46","2,284.45","2,254.62","","-1.08%"
"14/12/2022","2,290.49","2,287.18","2,293.46","2,277.52","","0.23%"
"13/12/2022","2,285.34","2,293.31","2,293.31","2,277.93","","0.72%"
"12/12/2022","2,268.94","2,260.60","2,268.94","2,257.37","","0.57%"
"09/12/2022","2,256.02","2,259.98","2,266.95","2,255.47","","-0.28%"
"08/12/2022","2,262.36","2,257.59","2,265.29","2,252.88","","0.46%"
"07/12/2022","2,252.09","2,251.45","2,258.17","2,247.52","","-0.06%"
"06/12/2022","2,253.42","2,269.71","2,270.73","2,246.16","","-0.69%"
"05/12/2022","2,269.18","2,277.06","2,278.54","2,264.85","","-0.49%"
"02/12/2022","2,280.25","2,272.57","2,281.30","2,272.17","","0.08%"
"01/12/2022","2,278.53","2,278.33","2,280.28","2,273.10","","0.03%"
"30/11/2022","2,277.80","2,252.27","2,277.80","2,245.06","","1.17%"
"29/11/2022","2,251.40","2,252.33","2,255.53","2,244.54","","-0.05%"
"28/11/2022","2,252.44","2,260.58","2,262.85","2,249.39","","-0.59%"
"25/11/2022","2,265.87","2,264.09","2,266.71","2,262.96","","0.08%"
"23/11/2022","2,264.00","2,256.62","2,264.87","2,255.86","","0.33%"
"22/11/2022","2,256.61","2,247.51","2,257.11","2,244.11","","0.67%"
"21/11/2022","2,241.58","2,240.36","2,243.27","2,234.86","","0.03%"
"18/11/2022","2,240.87","2,237.36","2,242.56","2,231.77","","0.15%"
"17/11/2022","2,237.46","2,237.46","2,237.50","2,237.44","","0.01%"
"16/11/2022","2,237.23","2,237.20","2,237.26","2,237.17","","0.02%"
"15/11/2022","2,236.89","2,237.01","2,237.04","2,235.91","","0.01%"
"14/11/2022","2,236.60","2,236.56","2,236.78","2,236.56","","0.04%"
"11/11/2022","2,235.74","2,235.33","2,235.93","2,234.83","","0.04%"
"10/11/2022","2,234.76","2,233.51","2,234.93","2,231.99","","0.89%"
"09/11/2022","2,215.02","2,222.63","2,225.19","2,214.17","","-0.44%"
"08/11/2022","2,224.81","2,224.02","2,228.61","2,218.23","","0.10%"
"07/11/2022","2,222.67","2,217.22","2,223.15","2,213.32","","0.41%"
"04/11/2022","2,213.59","2,213.92","2,217.52","2,199.13","","0.59%"
"03/11/2022","2,200.67","2,196.80","2,206.33","2,191.66","","-0.25%"
"02/11/2022","2,206.11","2,216.76","2,222.79","2,206.01","","-0.55%"
"01/11/2022","2,218.27","2,222.81","2,222.96","2,215.44","","-0.03%"
"31/10/2022","2,218.93","2,216.98","2,220.24","2,216.04","","0.02%"
"28/10/2022","2,218.47","2,205.65","2,219.17","2,205.65","","0.61%"
"27/10/2022","2,204.94","2,209.26","2,211.03","2,203.23","","-0.07%"
"26/10/2022","2,206.39","2,203.59","2,212.60","2,203.38","","-0.06%"
"25/10/2022","2,207.78","2,196.70","2,208.23","2,196.60","","0.58%"
"24/10/2022","2,195.10","2,188.01","2,196.14","2,181.77","","0.53%"
"21/10/2022","2,183.56","2,175.25","2,184.44","2,173.21","","0.27%"
"20/10/2022","2,177.64","2,193.69","2,219.06","2,172.18","","-0.84%"
"19/10/2022","2,196.19","2,200.44","2,214.20","2,178.55","","-0.60%"
"18/10/2022","2,209.51","2,227.46","2,229.83","2,189.02","","1.18%"
"17/10/2022","2,183.68","2,172.96","2,190.22","2,172.24","","2.47%"
"14/10/2022","2,130.96","2,188.14","2,196.37","2,127.36","","-2.04%"
"13/10/2022","2,175.26","2,080.26","2,182.30","2,074.85","","2.47%"
"12/10/2022","2,122.81","2,126.91","2,139.77","2,121.65","","-0.29%"
"11/10/2022","2,129.06","2,131.50","2,157.19","2,117.48","","-0.58%"
"10/10/2022","2,141.40","2,162.02","2,162.79","2,128.33","","-0.68%"
"07/10/2022","2,156.02","2,184.39","2,184.42","2,145.00","","-2.07%"
"06/10/2022","2,201.55","2,212.24","2,221.75","2,198.93","","-0.70%"
"05/10/2022","2,216.98","2,203.16","2,224.22","2,192.11","","-0.01%"
"04/10/2022","2,217.31","2,197.47","2,217.49","2,197.47","","2.15%"
"03/10/2022","2,170.72","2,144.19","2,179.93","2,134.42","","2.29%"
"30/09/2022","2,122.15","2,147.14","2,165.38","2,121.86","","-1.22%"
"29/09/2022","2,148.31","2,165.83","2,166.22","2,131.79","","-1.48%"
"28/09/2022","2,180.67","2,151.23","2,188.21","2,144.19","","1.54%"
"27/09/2022","2,147.53","2,166.66","2,178.63","2,134.28","","-0.14%"
"26/09/2022","2,150.57","2,161.68","2,177.90","2,144.63","","-0.73%"
"23/09/2022","2,166.47","2,175.00","2,175.89","2,143.18","","-1.12%"
"22/09/2022","2,191.08","2,200.76","2,202.93","2,185.85","","-0.32%"
"21/09/2022","2,198.13","2,224.90","2,233.84","2,198.13","","-0.91%"
"20/09/2022","2,218.31","2,220.99","2,223.81","2,208.69","","-0.53%"
"19/09/2022","2,230.21","2,211.67","2,230.33","2,211.67","","0.46%"
"16/09/2022","2,219.94","2,215.01","2,221.51","2,207.99","","-0.40%"
"15/09/2022","2,228.85","2,245.53","2,261.84","2,221.79","","-1.13%"
"14/09/2022","2,254.27","2,252.50","2,262.84","2,234.27","","0.38%"
"13/09/2022","2,245.69","2,298.03","2,302.69","2,239.55","","-4.23%"
"12/09/2022","2,344.94","2,334.88","2,348.88","2,332.25","","1.00%"
"09/09/2022","2,321.78","2,301.30","2,326.38","2,298.96","","1.54%"
"08/09/2022","2,286.50","2,253.21","2,288.41","2,251.44","","0.64%"
"07/09/2022","2,272.06","2,229.81","2,275.95","2,229.81","","1.77%"
"06/09/2022","2,232.49","2,250.40","2,250.86","2,218.92","","-0.33%"
"02/09/2022","2,239.96","2,281.10","2,291.47","2,228.99","","-1.04%"
"01/09/2022","2,263.55","2,245.27","2,263.61","2,227.27","","0.36%"
"31/08/2022","2,255.35","2,277.92","2,288.43","2,255.35","","-0.71%"
"30/08/2022","2,271.54","2,300.46","2,300.46","2,259.57","","-0.96%"
"29/08/2022","2,293.57","2,290.62","2,309.65","2,286.77","","-0.53%"
"26/08/2022","2,305.72","2,361.58","2,362.78","2,305.58","","-2.40%"
"25/08/2022","2,362.37","2,345.57","2,362.37","2,342.60","","0.91%"
"24/08/2022","2,341.14","2,334.14","2,346.03","2,331.00","","0.33%"
"23/08/2022","2,333.34","2,336.19","2,345.08","2,330.80","","-0.13%"
"22/08/2022","2,336.33","2,348.25","2,348.93","2,331.71","","-1.20%"
"19/08/2022","2,364.72","2,364.52","2,368.32","2,361.55","","0.03%"
"18/08/2022","2,364.12","2,364.12","2,364.12","2,362.88","","0.00%"
"17/08/2022","2,364.02","2,364.00","2,364.04","2,362.81","","0.01%"
"16/08/2022","2,363.90","2,363.90","2,363.93","2,363.87","","0.00%"
"15/08/2022","2,363.80","2,363.66","2,363.80","2,363.66","","0.01%"
"12/08/2022","2,363.46","2,363.34","2,363.49","2,363.29","","0.02%"
"11/08/2022","2,363.07","2,363.16","2,363.21","2,362.93","","0.01%"
"10/08/2022","2,362.90","2,362.70","2,362.92","2,362.66","","0.06%"
"09/08/2022","2,361.37","2,361.34","2,361.59","2,361.03","","0.00%"
"08/08/2022","2,361.42","2,361.33","2,361.81","2,360.59","","0.04%"
"05/08/2022","2,360.56","2,358.56","2,360.62","2,358.56","","0.03%"
"04/08/2022","2,359.82","2,359.05","2,360.06","2,358.46","","0.03%"
"03/08/2022","2,359.07","2,356.76","2,359.47","2,356.48","","0.22%"
"02/08/2022","2,353.86","2,353.74","2,356.90","2,351.74","","-0.07%"
"01/08/2022","2,355.57","2,355.05","2,356.93","2,354.40","","-0.02%"
"29/07/2022","2,356.10","2,353.18","2,356.50","2,352.74","","0.23%"
"28/07/2022","2,350.74","2,347.29","2,351.35","2,341.39","","0.28%"
"27/07/2022","2,344.27","2,333.76","2,345.53","2,332.86","","0.84%"
"26/07/2022","2,324.83","2,331.50","2,331.99","2,322.43","","-0.44%"
"25/07/2022","2,335.06","2,333.64","2,335.43","2,329.43","","0.14%"
"22/07/2022","2,331.71","2,337.21","2,338.26","2,326.27","","-0.16%"
"21/07/2022","2,335.51","2,324.44","2,335.51","2,319.77","","0.41%"
"20/07/2022","2,325.91","2,318.99","2,327.91","2,317.82","","0.29%"
"19/07/2022","2,319.07","2,306.13","2,320.12","2,305.54","","1.10%"
"18/07/2022","2,293.91","2,310.27","2,312.27","2,289.36","","-0.34%"
"15/07/2022","2,301.75","2,298.71","2,301.88","2,297.14","","0.10%"
"14/07/2022","2,299.44","2,298.70","2,299.46","2,297.76","","0.03%"
"13/07/2022","2,298.86","2,296.18","2,299.05","2,295.17","","0.07%"
"12/07/2022","2,297.25","2,298.40","2,298.66","2,296.30","","-0.05%"
"11/07/2022","2,298.39","2,297.79","2,298.44","2,297.18","","0.03%"
"08/07/2022","2,297.81","2,296.26","2,298.07","2,296.22","","0.06%"
"07/07/2022","2,296.35","2,294.74","2,297.42","2,294.55","","0.17%"
"06/07/2022","2,292.44","2,289.76","2,294.04","2,283.14","","0.13%"
"05/07/2022","2,289.35","2,278.73","2,289.35","2,274.98","","0.13%"
"01/07/2022","2,286.34","2,279.06","2,286.56","2,273.11","","0.40%"
"30/06/2022","2,277.29","2,274.96","2,280.95","2,267.46","","-0.14%"
"29/06/2022","2,280.57","2,280.09","2,282.20","2,276.31","","0.04%"
"28/06/2022","2,279.62","2,289.04","2,290.55","2,279.14","","-0.33%"
"27/06/2022","2,287.14","2,286.76","2,288.24","2,283.93","","0.11%"
"24/06/2022","2,284.61","2,274.66","2,285.05","2,274.50","","0.69%"
"23/06/2022","2,269.01","2,266.24","2,270.05","2,259.00","","0.32%"
"22/06/2022","2,261.70","2,251.15","2,267.97","2,251.15","","0.07%"
"21/06/2022","2,260.09","2,254.11","2,263.24","2,253.92","","1.15%"
"17/06/2022","2,234.40","2,231.41","2,242.97","2,228.89","","-0.16%"
"16/06/2022","2,237.96","2,258.08","2,259.79","2,218.40","","-2.89%"
"15/06/2022","2,304.59","2,287.15","2,324.46","2,265.27","","1.46%"
"14/06/2022","2,271.39","2,286.23","2,291.60","2,254.50","","-0.16%"
"13/06/2022","2,274.92","2,297.81","2,304.76","2,265.89","","-2.48%"
"10/06/2022","2,332.71","2,342.95","2,344.36","2,329.73","","-0.85%"
"09/06/2022","2,352.70","2,360.11","2,361.69","2,352.64","","-0.35%"
"08/06/2022","2,360.95","2,360.47","2,361.96","2,359.67","","-0.01%"
"07/06/2022","2,361.28","2,355.67","2,361.46","2,355.00","","0.14%"
"06/06/2022","2,358.04","2,358.77","2,359.48","2,356.31","","0.12%"
"03/06/2022","2,355.13","2,354.45","2,356.77","2,352.81","","-0.11%"
"02/06/2022","2,357.77","2,350.33","2,357.80","2,348.69","","0.28%"
"01/06/2022","2,351.12","2,354.62","2,355.02","2,345.63","","0.00%"
"31/05/2022","2,351.17","2,350.13","2,353.79","2,346.87","","0.00%"
"27/05/2022","2,351.20","2,343.77","2,351.20","2,343.77","","0.54%"
"26/05/2022","2,338.61","2,325.65","2,340.44","2,325.65","","0.69%"
"25/05/2022","2,322.60","2,308.61","2,326.04","2,308.48","","0.46%"
"24/05/2022","2,312.07","2,308.97","2,314.21","2,291.47","","-0.27%"
"23/05/2022","2,318.44","2,308.56","2,319.78","2,300.42","","0.90%"
"20/05/2022","2,297.78","2,287.87","2,298.60","2,266.66","","1.33%"
"19/05/2022","2,267.55","2,264.82","2,293.54","2,254.32","","-0.71%"
"18/05/2022","2,283.72","2,348.86","2,350.49","2,274.41","","-3.94%"
"17/05/2022","2,377.30","2,366.10","2,377.76","2,343.75","","1.94%"
"16/05/2022","2,332.01","2,331.02","2,351.86","2,315.73","","-0.28%"
"13/05/2022","2,338.59","2,309.49","2,347.37","2,303.59","","2.41%"
"12/05/2022","2,283.47","2,272.05","2,303.79","2,243.04","","-0.19%"
"11/05/2022","2,287.81","2,317.95","2,351.73","2,283.21","","-1.56%"
"10/05/2022","2,324.12","2,362.46","2,362.81","2,299.93","","0.22%"
